Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
NCF30,OUT027,3426.206916778915
FDK03,OUT035,4232.636830147193
FDT45,OUT017,1021.2559682097501
NCC54,OUT027,5198.567166233142
FDP08,OUT018,2848.9214790424853
FDU44,OUT046,2647.0141223764394
DRG39,OUT035,1014.070465489475
FDU32,OUT049,2068.81241627245
FDY27,OUT049,2958.4569111799656
NCP54,OUT013,1984.3980794737981
NCZ41,OUT049,2092.7791683945297
DRL49,OUT013,2307.0759028597613
FDI05,OUT018,1001.8182903365346
FDY56,OUT045,3558.478182822784
DRC13,OUT013,2074.3716553284157
NCV29,OUT017,2942.0545941978535
FDR24,OUT049,1584.943321325017
FDZ34,OUT018,2761.3814311989254
FDP37,OUT035,2146.670760910627
FDX08,OUT027,4336.842366529852
FDS57,OUT045,2178.264594062076
NCG18,OUT049,1734.197026271206
FDK25,OUT018,2429.769896054625
FDH53,OUT049,1471.6778233685002
DRI59,OUT018,3244.6120624313116
FDA52,OUT046,2840.7646039754527
FDT20,OUT010,-1248.874887178317
FDE36,OUT019,743.0258709245088
FDI24,OUT017,2848.8585963052055
FDB28,OUT018,2878.325981449649
FDV11,OUT017,2957.461169881271
FDP01,OUT046,2499.1996671430165
FDD34,OUT027,4040.0647391148595
FDJ50,OUT027,2333.14368713362
FDZ44,OUT013,1915.845396808711
DRO59,OUT035,1369.5806411342735
DRB48,OUT045,533.1031688801692
FDR21,OUT018,2507.0333097343464
NCE42,OUT010,1788.6800354972456
FDO23,OUT046,1485.8604298680896
NCE30,OUT018,3047.3336400535613
FDQ22,OUT035,769.0625165388881
FDY01,OUT045,1799.5481577117257
FDS08,OUT017,2936.451686008256
FDG28,OUT018,3673.784898914186
FDQ51,OUT018,591.3115440101811
FDB05,OUT017,4013.052445643795
FDO56,OUT049,2023.8316646236158
FDE02,OUT018,1237.2732145095652
FDN45,OUT017,3615.5495819783023
FDS09,OUT013,790.2977157746992
NCA54,OUT018,2584.6679652554008
FDP09,OUT010,1463.5640720734173
FDC53,OUT045,1551.5166435783892
NCM55,OUT017,3035.624497960715
FDL09,OUT018,2436.0741905248597
FDA11,OUT019,-381.4330254960537
FDA50,OUT045,1453.1905880942747
FDC23,OUT017,2958.974494834597
FDE22,OUT049,2641.950029984678
FDD23,OUT046,3019.158957817734
NCA29,OUT049,2828.8197920691246
FDK38,OUT046,2355.0136077463444
DRC13,OUT046,1992.5323401667365
NCP43,OUT049,2924.056289062579
FDX28,OUT049,1693.9591729651768
FDF08,OUT049,1600.0239478646433
FDZ33,OUT046,2374.2899222938936
FDD10,OUT049,2877.7870455921657
FDO58,OUT017,2694.4816087472686
FDI50,OUT017,3801.4686626957973
FDO58,OUT045,2573.5322651641513
FDX08,OUT013,2919.540815801809
NCK17,OUT010,-1236.3103330518472
FDF39,OUT035,4339.0468284004655
FDU45,OUT010,-56.813036486069905
NCJ18,OUT018,1555.2812963670078
DRC27,OUT019,1973.2377629233847
DRC25,OUT035,1521.7862679401353
FDU59,OUT035,2697.9164526885197
FDU28,OUT035,3215.2314851508268
NCP30,OUT046,674.7188627790731
FDB39,OUT018,650.569446140334
FDE41,OUT013,1482.9254310897031
DRH11,OUT010,-1000.9132714753027
FDA58,OUT045,3653.9196521557706
FDU50,OUT046,1899.9227617439483
FDM34,OUT013,2103.2428086853297
FDM44,OUT027,3076.43329207114
FDR39,OUT045,2840.7352585606222
FDM25,OUT045,2771.540610993189
FDQ49,OUT049,2640.175828947065
DRH25,OUT018,592.4780196496698
FDM09,OUT027,4207.801473082715
FDL44,OUT019,692.0370972474709
NCR42,OUT018,270.0279315552769
DRL59,OUT046,873.6047534828654
FDX43,OUT013,2708.845528646711
DRK47,OUT010,1652.9986602190984
FDU48,OUT018,1832.7453324490475
FDY12,OUT045,795.8761663079583
NCN43,OUT018,1680.8031612862974
NCM55,OUT018,2617.339668694759
FDQ21,OUT027,3445.320182851865
FDX13,OUT035,4117.10506002359
NCK30,OUT027,5393.586798552444
FDG20,OUT049,2911.0351704576474
DRG27,OUT017,758.1222891336696
FDY14,OUT018,3895.6828399468377
FDP59,OUT035,1845.965206849743
FDU60,OUT017,2855.062505585413
NCC18,OUT019,747.3387400710496
DRJ39,OUT017,3543.5910522050954
FDS07,OUT049,1882.0663056018375
FDM08,OUT027,5019.188447846222
FDP51,OUT045,1902.628670297328
FDU16,OUT035,1523.1966589110984
FDH12,OUT013,1743.4671515841414
DRE48,OUT010,1197.6301653665669
NCL42,OUT027,5289.0377918829745
FDR21,OUT045,2749.956491543408
NCW29,OUT035,2230.9052726399964
FDO11,OUT013,4047.3197586381284
NCM31,OUT049,2324.9479708735025
FDV35,OUT019,540.4231793365091
FDF58,OUT017,1139.3720341628675
NCE43,OUT049,2748.879312386714
FDA02,OUT035,2497.621513684062
DRL37,OUT010,-1179.9233805854476
FDR24,OUT018,1247.2228484204009
FDW59,OUT049,1458.378588233276
FDS22,OUT049,910.7845339247513
FDW24,OUT017,948.7001622797486
FDU24,OUT035,1703.251605425708
FDA21,OUT027,4419.2744022846455
FDH58,OUT027,3337.763169126338
FDW36,OUT018,1403.2512499052748
FDI45,OUT027,4210.546461960807
FDU01,OUT018,2734.933682028156
FDF35,OUT027,3180.9886627295614
FDU43,OUT019,1898.9149946782468
FDE24,OUT019,385.57690712211706
FDK50,OUT049,2707.0577659919827
FDG31,OUT045,981.3176500192828
FDC60,OUT045,1429.3975925732127
FDL36,OUT013,1490.3103494925076
FDP21,OUT013,3099.8385792313766
FDW16,OUT045,1449.9860337989087
FDX02,OUT017,3660.074337681528
FDQ58,OUT027,3922.2236027079334
FDT51,OUT046,1845.1745246616706
FDD59,OUT049,1432.5333184843187
NCM42,OUT018,1467.9532898472671
FDA57,OUT018,416.1453644148188
FDZ48,OUT035,1964.4737788465618
FDE46,OUT045,2374.271767438853
NCZ30,OUT019,28.17030970327056
FDB56,OUT017,3136.3802586947213
FDA25,OUT027,3179.1208044807904
FDD20,OUT013,2057.300968981597
FDL25,OUT013,1557.5033047603883
NCO18,OUT049,2895.8813832901697
FDJ45,OUT017,699.847496474004
FDR12,OUT035,2910.0500845310967
NCF19,OUT010,-1135.6263453826
FDK25,OUT046,2668.4606974790063
NCR17,OUT046,1820.021583288204
FDC52,OUT046,2485.836193753807
NCA54,OUT017,2962.524316129088
FDR45,OUT010,1885.5264383490285
NCM19,OUT049,1897.6480593633773
FDF39,OUT027,5667.0322948799585
FDX23,OUT049,1673.96090051224
FDD58,OUT027,3061.634968448079
FDX28,OUT013,1688.305945979051
NCD31,OUT013,2606.402921259673
FDU57,OUT018,2169.605951605268
FDI27,OUT046,822.277502709099
NCM42,OUT046,1728.26108432764
FDD32,OUT027,2825.4063633820724
FDI34,OUT013,3692.381706383833
NCM29,OUT049,2134.6513969428543
FDG46,OUT018,1596.9534066782978
DRC01,OUT010,-1038.8778749172222
FDB15,OUT027,5582.666516826934
NCA17,OUT027,3824.1615915852913
FDF10,OUT046,2381.434344945279
FDR26,OUT027,4296.0153304604955
FDI02,OUT049,1929.9633197417775
NCM54,OUT010,105.18366247237111
FDF14,OUT013,2456.1473549059933
FDJ33,OUT010,63.47262550893606
FDM20,OUT035,4036.2104821331222
FDC03,OUT027,4597.856780123786
NCX05,OUT046,1835.128216088528
NCM41,OUT027,2919.8509337462046
NCU29,OUT010,436.7801108755144
FDQ59,OUT017,1511.763272014219
FDH46,OUT010,-216.82422779768217
FDH09,OUT013,883.6759716411648
NCD06,OUT045,678.9555723292813
FDC15,OUT035,2587.6795997954096
DRD37,OUT027,2208.875469062125
FDT28,OUT027,3803.410571961552
FDR28,OUT027,4111.610692750523
FDT38,OUT017,1504.250467803917
FDV34,OUT027,2740.6821304828777
FDY52,OUT035,1201.0651521556342
FDB34,OUT013,1407.4233369363983
DRL23,OUT018,1420.943687012157
DRB24,OUT046,2457.7945192541224
FDJ50,OUT046,912.6555757696801
FDQ49,OUT035,2655.7691980391223
FDP20,OUT035,2142.9254111878217
FDV19,OUT027,4039.338023519267
NCR54,OUT045,3008.3677840219725
FDO09,OUT010,2218.3317812750483
FDS57,OUT018,1997.538638466643
FDN10,OUT049,1990.6242949850644
FDV23,OUT049,2098.5056225240396
FDY28,OUT049,3512.957611899455
DRG51,OUT013,2616.4935000754626
FDD45,OUT019,-420.5092772115138
NCL18,OUT027,4452.35445574324
NCM29,OUT013,2106.914832997864
FDF17,OUT027,4569.976792621341
FDE22,OUT017,2686.7814558151103
FDQ22,OUT017,755.2359751828133
FDS01,OUT013,2900.542440213457
FDW35,OUT027,2151.481824507492
FDJ33,OUT046,2033.3869265133872
NCF54,OUT035,2849.977345952448
FDE09,OUT013,1816.0990831042182
NCE06,OUT045,2469.4037628621127
DRH49,OUT049,1404.458664988309
FDY43,OUT045,2629.729991966092
NCT05,OUT017,4111.31865422373
FDZ34,OUT045,2974.755679757263
FDL38,OUT017,1479.927602263939
FDZ31,OUT017,3151.7335013870675
FDR14,OUT035,1041.7844772748767
NCN54,OUT049,1363.1252648714847
NCC42,OUT027,3660.1272861582656
FDK08,OUT017,1784.717061465142
FDP59,OUT013,1778.8373222312175
FDV22,OUT035,2706.7050064052287
FDD33,OUT035,3835.212805070947
DRE60,OUT027,4999.765823720889
FDK52,OUT046,3583.7420893537096
FDA02,OUT017,2390.7939163702245
FDM56,OUT049,1855.4818190274395
FDE57,OUT035,2384.763823123232
FDM32,OUT045,1381.5604653509356
NCQ30,OUT027,3382.739449528829
FDQ27,OUT027,3204.511552956659
FDT60,OUT027,3448.2090533174173
FDU43,OUT049,3939.875327647892
NCO55,OUT035,1827.8088094373275
FDG02,OUT045,2978.895652536272
FDJ28,OUT013,3070.726472143635
FDP40,OUT045,1788.9194079017198
FDJ38,OUT045,3010.5045487742045
NCC54,OUT017,3883.917112111847
NCZ41,OUT046,1979.6337031118069
FDK38,OUT019,499.25389452051127
FDU52,OUT013,2507.633610327899
FDC40,OUT046,1290.149750252758
NCR30,OUT017,1287.3527088157928
NCN18,OUT017,1857.5652528800606
FDB50,OUT035,1398.306711540336
FDG04,OUT013,3081.613402378152
FDR26,OUT035,2964.6172072473123
NCT17,OUT018,2695.080623986243
FDX35,OUT027,5079.540999008457
FDS12,OUT046,2011.2057389079278
NCZ29,OUT027,3436.6774703532583
FDB38,OUT010,712.5962768502105
FDP12,OUT013,721.9189021105237
FDP22,OUT046,792.4038239235813
FDS26,OUT018,3833.1545780810993
FDR52,OUT046,3088.225640357172
DRJ13,OUT046,2551.391002335298
FDU48,OUT027,3545.963730282625
FDE29,OUT035,1125.275480125741
NCT29,OUT049,2023.5028167436226
DRK37,OUT018,2711.8337565432985
FDK55,OUT046,1431.7410050224732
FDR07,OUT046,1546.3006433699518
FDO21,OUT027,5067.231671083959
FDK46,OUT049,4218.3353506659
FDB12,OUT045,1546.5821546947702
FDT31,OUT027,4511.055635216343
FDJ33,OUT045,1966.164928931415
FDC26,OUT027,3198.6387587335485
NCQ02,OUT045,2907.5770371096564
FDP08,OUT010,1167.1238398225328
FDB11,OUT027,5025.3177060978815
FDV55,OUT013,2365.6744948163005
FDW20,OUT049,2056.726570200562
NCJ18,OUT019,-50.18558119350672
FDC41,OUT018,942.1383998883955
FDE14,OUT027,3141.607617115496
FDG35,OUT013,2879.610939598758
FDF45,OUT035,1155.2240912168832
FDS19,OUT027,2760.361687091628
FDS58,OUT019,700.8019195650766
FDA26,OUT017,3637.8708839517226
FDM32,OUT049,1533.9077475563975
FDL45,OUT046,2034.1326939354321
FDZ55,OUT049,2657.771714586668
FDY37,OUT049,2413.887627921481
FDO46,OUT046,3091.818723361711
FDQ60,OUT046,1955.9751642350043
FDA19,OUT018,1815.5778117482769
FDL15,OUT046,2462.4930980516156
FDM10,OUT018,3091.285054504134
NCL05,OUT017,800.49592476249
DRK49,OUT010,-1208.5412382788193
NCE18,OUT027,5404.629081398689
FDG40,OUT049,699.3643888920723
DRI59,OUT045,3436.187379425463
FDK28,OUT035,4164.544173500654
NCD06,OUT019,-1171.4387108518533
FDO11,OUT019,2113.707979859479
FDK27,OUT046,1936.7716659586868
FDT43,OUT027,2304.436925028597
FDD38,OUT018,1433.6532974786858
FDA16,OUT049,3590.479484929464
FDL14,OUT027,3960.007302372529
NCM17,OUT049,811.8040449201205
FDD20,OUT045,1931.5122072372305
FDA40,OUT045,1429.3295738027953
FDL43,OUT045,1214.2358587941546
FDV15,OUT045,1564.9224223279432
FDE52,OUT046,1510.2883194137228
NCL17,OUT010,351.61166450823623
NCJ31,OUT045,3645.95702141933
FDR60,OUT045,1190.509149870555
NCA18,OUT035,1979.3545918498803
FDS21,OUT027,2551.389672861249
FDW09,OUT035,1479.3794146140194
FDL26,OUT035,2622.972178411961
FDS47,OUT018,1148.0813330705312
FDC39,OUT046,3245.4901064768687
FDT51,OUT035,1995.7007041836036
FDK40,OUT035,4313.362253727578
NCG19,OUT045,3600.6407167311017
FDZ07,OUT046,1059.7443812882634
FDF08,OUT027,2937.1418905367386
FDO04,OUT013,959.8129171139417
FDK41,OUT018,1060.2625338358623
FDP15,OUT049,4125.375992616383
NCD43,OUT018,1401.7965302976536
NCP18,OUT013,2389.5328179367743
FDZ51,OUT046,1577.3572280988953
DRH13,OUT035,1888.2048422152816
FDF38,OUT045,672.8137547461213
NCI43,OUT045,736.8470347405494
FDM38,OUT027,2287.344353980171
FDS03,OUT013,1096.768731063255
DRJ47,OUT017,2815.2659603463258
FDT50,OUT010,-317.20938114196156
FDV02,OUT046,2742.6369735818585
NCG18,OUT017,1809.3036819514266
FDW52,OUT046,2674.0717864516755
FDS40,OUT035,778.8438420674854
FDN31,OUT017,3181.1797008283197
FDA37,OUT045,1957.1990673178707
FDA15,OUT046,3964.487142940052
FDL39,OUT046,2921.303424195362
FDJ53,OUT045,1888.6653887880802
FDX22,OUT013,3427.792633872232
NCZ42,OUT045,3664.1820598968616
FDD56,OUT027,4283.669118893622
FDD40,OUT017,3229.9593744156095
FDS50,OUT013,3522.7775035872205
NCN14,OUT013,2947.855621662284
FDT15,OUT013,2994.056638984567
NCS18,OUT027,3169.564942107281
NCO26,OUT010,-106.0911887677263
FDF58,OUT018,756.8360864297763
NCB19,OUT013,1403.5757799053276
FDH26,OUT017,2408.298874414932
DRB24,OUT027,3883.0285177206806
FDA49,OUT018,1122.987636345887
FDB32,OUT045,1486.3235709338253
FDI36,OUT017,3289.1708549630534
NCA17,OUT010,441.8765623423916
FDH22,OUT013,2019.5721197970688
NCM26,OUT018,2156.5420076087526
FDT15,OUT027,4412.533922188484
FDB16,OUT018,1146.6511753015022
NCP54,OUT027,3410.9367372422093
FDJ36,OUT013,1707.1987913256603
FDO28,OUT045,1855.3055164898096
FDU09,OUT013,982.7295923604856
FDF29,OUT017,2120.2144299599413
FDY08,OUT013,2292.0593843869033
DRJ59,OUT018,356.8432438682952
FDT23,OUT027,2786.6742477487046
FDU15,OUT018,429.38517311388944
FDT47,OUT013,1658.2623140871237
FDI53,OUT019,769.0665786890593
FDR59,OUT018,3909.654381427371
FDD53,OUT035,837.974597951853
FDY51,OUT017,3579.0886112371472
FDT04,OUT049,733.1140496300504
FDU51,OUT049,2940.5845788089023
FDG14,OUT035,2615.8589094026515
NCU06,OUT045,3550.6420002019677
DRG25,OUT046,2951.2730674021473
DRH49,OUT035,1496.2638212815848
FDN15,OUT035,2348.8838543325837
FDL43,OUT018,983.7816188496167
NCT18,OUT049,2968.851609946556
NCB31,OUT013,4109.468965162111
FDK57,OUT035,2054.577264370271
FDY04,OUT019,747.8475320571081
NCP54,OUT046,1932.1126010722132
FDF41,OUT013,3871.635955584047
FDM01,OUT045,1652.5223435083133
FDW03,OUT045,1675.8277506983632
FDF28,OUT045,1953.2926970777808
FDY37,OUT017,2427.6127932980576
FDQ03,OUT017,3895.0005391623063
FDP51,OUT027,3415.215055055147
FDJ40,OUT017,1939.4267340256388
FDC32,OUT049,1597.6505528565242
DRI49,OUT027,2725.3562139246606
NCW54,OUT017,989.8370943725506
FDF09,OUT017,771.4365295306817
FDP45,OUT018,3737.371711922025
DRJ23,OUT018,2682.0380074110585
FDS59,OUT017,1943.0635083013158
FDY08,OUT046,2236.6283259362735
FDX16,OUT049,2501.0635863315915
FDY16,OUT018,2691.145483731576
FDK32,OUT035,2645.2391468332858
FDQ22,OUT013,681.7078606675084
NCC31,OUT018,2199.0788030619674
FDG58,OUT049,2589.6472939422297
DRF48,OUT013,3022.2181367667317
DRH36,OUT049,1288.8641532828506
NCR30,OUT035,1345.2915829238318
FDB03,OUT019,1920.6653837142994
FDZ28,OUT027,3521.2392109247203
FDR35,OUT017,3264.703494370176
DRD15,OUT027,5083.239769853346
FDJ33,OUT019,122.13996913505565
FDA56,OUT010,12.871362001812486
FDP56,OUT046,814.6401278626604
NCT30,OUT046,778.6113503659683
FDK15,OUT017,1714.7587948120788
FDH44,OUT018,2131.276419716471
FDV01,OUT013,2531.210949202581
DRG03,OUT017,2517.862589214519
FDG50,OUT027,2920.1881127488737
FDR16,OUT010,1513.4004007551594
FDZ60,OUT046,1716.8441862920206
DRG03,OUT045,2373.605580852858
FDS56,OUT018,3948.3065028234605
FDU33,OUT045,721.7751463383702
DRD27,OUT035,1737.3090999367075
FDW22,OUT046,3597.3562678412554
DRA24,OUT045,2562.392928006385
FDF38,OUT049,820.4953653129148
FDX48,OUT013,2542.2885055433167
FDS58,OUT018,2346.9624106072974
FDC32,OUT046,1492.2990799234115
NCQ29,OUT045,4022.6978552457986
DRK39,OUT018,1081.3780440249386
NCS38,OUT017,1906.6637447475919
DRO47,OUT013,1803.3884609572099
DRG27,OUT027,2137.6782227392973
FDC57,OUT027,4536.258811716674
FDS55,OUT046,2341.6125869900366
NCJ06,OUT018,1625.7316937637513
FDO01,OUT019,241.17473086864965
NCM55,OUT045,2850.929711626832
FDC52,OUT049,2589.67533279699
FDQ15,OUT045,1252.0886327477872
NCT30,OUT027,2216.5597284196556
NCR42,OUT027,1993.1257731592805
FDD28,OUT035,1126.0276234546259
FDQ34,OUT049,1755.5636754470254
FDZ12,OUT027,3718.426827199603
DRE13,OUT019,-501.79022660081256
NCN07,OUT019,214.07766712648146
FDM28,OUT035,3020.6523256108
FDI10,OUT017,2875.38059724734
FDQ25,OUT013,2800.564315895848
FDA38,OUT010,1923.5519669904502
DRI13,OUT049,3520.537026846799
FDY20,OUT027,2953.3133398109753
NCZ53,OUT035,3102.6079427777345
NCM31,OUT013,2298.3286999698016
DRB01,OUT017,3084.329449234498
DRF37,OUT046,4110.640792411469
NCF42,OUT049,2851.3520894342355
FDF16,OUT018,2067.1557344013636
FDB41,OUT013,866.9035620932864
FDR34,OUT013,3684.4607286603746
FDR15,OUT018,2263.396945911365
NCV42,OUT019,-114.42552408038762
FDW51,OUT035,3542.8072050305964
FDU36,OUT017,1685.7859921630095
FDX60,OUT049,1411.9668137121514
FDY03,OUT035,2001.3581143468814
FDW55,OUT045,3910.622444637009
FDT01,OUT010,1334.9430620964836
FDG58,OUT013,2536.5885750435486
FDK21,OUT017,4063.4289727250925
NCS41,OUT019,972.5629512773105
FDS10,OUT045,2823.6651792399207
NCT53,OUT046,2607.1116528840157
FDJ28,OUT018,2764.36662994443
FDX44,OUT045,1363.0470749346207
FDT20,OUT018,390.3853016414863
FDO44,OUT017,1914.0833429235786
NCX17,OUT049,3764.003253304131
FDY01,OUT017,1990.350089416088
FDJ12,OUT027,4821.720909756024
DRK35,OUT018,385.87791827803255
FDD47,OUT019,781.8392887648258
NCM53,OUT035,1829.0444127198489
FDO45,OUT013,1503.05125633539
NCM42,OUT010,-192.44744101736217
FDE04,OUT046,2915.753832922917
NCI30,OUT027,5338.32462766834
FDZ19,OUT013,2802.6731547940235
FDW57,OUT013,2883.8819704384446
FDA25,OUT013,1744.6861159493242
FDT22,OUT046,935.1937828826417
FDP51,OUT013,1978.592970686314
FDD48,OUT027,3326.358452685947
FDY39,OUT035,3102.1684433278156
FDO48,OUT010,1657.3667975845397
FDD23,OUT027,4341.4425964975835
DRN35,OUT027,2064.899573162377
FDT01,OUT035,3542.763318247576
FDC20,OUT010,-1016.3708533529814
DRJ35,OUT035,1208.4970814704175
FDB32,OUT046,1525.5063292505763
FDL24,OUT046,2813.68015283041
NCV42,OUT035,1910.4380603227078
FDZ46,OUT046,1760.9244751843405
FDC15,OUT013,2475.4660616887413
FDD08,OUT019,-1268.8910933208301
FDY50,OUT049,1563.2397216586344
FDD36,OUT013,1956.5301331118762
FDG57,OUT027,2266.466040393887
FDL21,OUT018,480.66996737474176
FDN16,OUT027,3141.883729065709
FDJ09,OUT027,2190.429330140165
FDS01,OUT010,956.6594039136535
FDV33,OUT017,4269.9938923053405
DRE12,OUT017,1924.912404246792
FDR07,OUT013,1593.9304530963432
FDP48,OUT010,1061.0188156276308
NCB55,OUT035,1045.1843842169837
FDQ08,OUT013,1076.0165694763757
FDR34,OUT035,3852.704162007723
FDO33,OUT046,1797.6692328962934
FDP13,OUT045,615.9691688424706
FDX12,OUT049,3999.736415805405
NCT06,OUT049,2723.090854558049
FDR16,OUT019,1560.7887620112147
FDE36,OUT046,2579.615133226126
FDZ36,OUT049,3082.9457099117544
FDV13,OUT045,1413.8703161799824
NCZ17,OUT035,735.9863808317866
FDU56,OUT045,2850.114149894843
FDM09,OUT035,2900.52498692023
FDV02,OUT017,2836.8013171388275
FDS34,OUT018,1472.3413144615997
FDA11,OUT049,1650.3934160920346
FDP09,OUT017,3463.5903517929914
FDB29,OUT027,3338.1850734600407
FDT19,OUT017,2919.7042804864536
DRH15,OUT017,822.497992649116
FDY38,OUT046,3726.953294901762
FDF14,OUT027,3882.836765664424
FDN48,OUT010,-407.60773791801194
FDQ12,OUT013,3688.349855129626
NCJ43,OUT045,2668.330303801121
FDE17,OUT019,576.7956596865777
FDB05,OUT035,4074.6087121637984
FDH10,OUT045,2991.210006518639
NCR06,OUT017,788.2197232506832
FDU32,OUT018,1687.5663055913246
FDD56,OUT049,2889.9577814155
FDO36,OUT018,2599.00037846656
FDH16,OUT010,-426.0222371784082
FDX10,OUT018,368.5319145657894
FDZ37,OUT017,1594.4509354200425
FDU31,OUT010,1597.2181407918138
DRC49,OUT049,2317.995468465879
FDL15,OUT045,2367.2979199522997
FDN32,OUT019,1084.9499252851708
DRH59,OUT027,2646.903564424467
NCU29,OUT049,2438.4722160845104
FDR37,OUT019,1094.253466941682
FDS14,OUT018,2233.0746191191033
FDU02,OUT027,5032.78407009804
FDJ08,OUT035,3190.2502316774526
NCZ06,OUT045,3899.1601625882377
FDO31,OUT049,1483.4145298059118
FDH31,OUT018,1417.664203745587
FDS58,OUT017,2709.2713128871787
NCA53,OUT027,2258.693256747425
FDF50,OUT046,3161.0037225503766
NCW42,OUT049,3591.5612295568517
NCQ17,OUT045,2377.7272192041787
FDK51,OUT018,3906.413628423913
NCW41,OUT010,580.370631672136
NCR29,OUT017,996.9509827492968
FDB08,OUT019,645.6918393667963
FDA40,OUT027,2880.114493020229
FDL14,OUT018,2295.0521554122665
FDB47,OUT046,3287.559633293921
FDO03,OUT035,3811.2392298953337
DRK13,OUT019,1187.1605593984714
FDX13,OUT010,2015.9008087419434
FDF52,OUT046,2908.650948513167
FDT11,OUT013,3081.9823220708304
FDB08,OUT013,2605.6748500570875
FDQ28,OUT018,2269.9214558164886
FDD29,OUT045,3936.317727134854
NCQ29,OUT027,5540.477332482238
NCO02,OUT013,1075.156825289445
FDR56,OUT010,1213.7532337312323
NCM54,OUT049,2079.442459490385
FDP51,OUT035,2059.714703925098
FDT38,OUT013,1407.9295497174476
FDZ20,OUT018,3732.3969615942233
FDJ53,OUT013,1966.1729352595944
FDX13,OUT049,4042.3980901595096
FDP58,OUT035,3613.079112726506
NCK31,OUT019,-1043.1483694820258
FDA35,OUT018,1748.015143871894
FDV37,OUT018,2914.9294385133176
NCO07,OUT027,4821.453245403911
FDA20,OUT045,2908.1979335518463
FDZ59,OUT035,2861.379685472512
NCY17,OUT017,800.6035051034007
FDQ28,OUT035,2632.696791393914
FDV35,OUT017,2545.6346663408704
FDQ36,OUT013,657.9317533391823
FDD34,OUT018,2339.475647211038
FDK51,OUT045,4130.680267338932
FDV31,OUT035,2895.4396657180123
FDR04,OUT035,1712.5673623079624
FDR14,OUT049,988.7872183977345
DRC36,OUT010,891.8898858606785
FDE39,OUT019,49.114895368948
FDP57,OUT049,1782.7995189753167
FDE57,OUT046,2267.386285633697
NCN18,OUT046,1749.512350888211
NCQ05,OUT018,2104.411156229945
FDW47,OUT035,2044.5321287951879
FDV46,OUT035,2361.1136398856966
NCP29,OUT045,928.2397398496353
FDE09,OUT018,1519.0726350298253
NCU06,OUT027,5052.92787996036
FDT19,OUT010,850.833199044238
DRF15,OUT017,2520.3490937786737
DRI51,OUT013,2725.840355187609
NCX54,OUT013,1691.4083209668297
DRE01,OUT013,3800.4987409852274
NCB07,OUT045,2996.7205752367286
FDU50,OUT035,2025.5646339019672
FDG40,OUT035,742.9570896343857
FDW10,OUT018,2509.685106344245
FDX51,OUT013,3170.6613740996445
NCP17,OUT045,952.4923131205967
FDP21,OUT035,3080.6780026864762
FDL04,OUT045,1610.7898080846232
FDV23,OUT013,1994.1292629038257
FDF24,OUT046,1378.7109976970416
FDH56,OUT027,3325.873976473693
FDB51,OUT049,1127.2254367362361
FDI58,OUT027,3032.3214327138026
FDR20,OUT013,873.4994286500041
FDC51,OUT018,1760.2280965982754
FDB16,OUT027,2856.805538373739
FDE40,OUT049,1132.0913677885908
NCM17,OUT035,856.9689377651102
FDU56,OUT035,3104.7437515447523
FDS32,OUT019,413.476925510319
FDX02,OUT049,3647.9429042670013
FDT39,OUT027,3842.219170493215
FDE35,OUT017,1104.9704892851898
NCI42,OUT019,1427.03134394418
DRL23,OUT046,1699.9012882726388
FDA10,OUT046,1933.2440143371632
FDA11,OUT013,1587.9699185910513
NCM06,OUT046,2486.3910120619225
NCT05,OUT035,4197.167134717166
NCQ02,OUT010,1040.1565051925945
NCY06,OUT049,2146.614100185072
FDY56,OUT035,3743.5477450508824
FDL02,OUT035,1859.861522018828
NCI06,OUT035,2926.7379413001745
FDQ14,OUT045,2329.2980656938103
FDQ12,OUT017,3724.0501088867304
FDP36,OUT046,854.5670350657376
FDK21,OUT027,5428.108275572338
FDO40,OUT045,2298.4618477915456
NCK54,OUT019,38.311768860240875
FDY09,OUT018,2545.0526842026084
NCW30,OUT049,4205.473127138097
NCC55,OUT027,2035.3767425259275
FDE58,OUT018,1609.7161710393198
FDR39,OUT013,2949.3637971064363
FDU28,OUT049,3099.3518140262313
FDH08,OUT017,3727.880758614963
FDG35,OUT045,2778.827019286271
FDG22,OUT049,755.0726027714949
FDC34,OUT035,2653.6991636920857
FDP15,OUT018,3742.5297412659
FDK34,OUT010,1879.681916020511
FDU45,OUT035,2057.416865951015
FDQ04,OUT027,2092.27264763145
FDX22,OUT018,3108.9871103744536
FDB45,OUT017,1784.3920198260746
NCH43,OUT027,4856.829897029007
DRE60,OUT046,3505.5319743782093
FDD17,OUT027,5193.344717417893
NCM54,OUT017,2116.4695889070076
NCH55,OUT013,2051.3038436320653
NCT06,OUT017,2710.357239744675
FDA48,OUT027,4939.989524084976
FDY58,OUT027,5067.91218998936
FDO25,OUT045,3263.21024853818
FDN50,OUT045,1522.2335976240781
FDH35,OUT035,2768.6034626814003
FDK09,OUT045,3519.5628410182194
FDO16,OUT013,1390.7022528765692
FDW11,OUT045,987.6287703967034
FDU47,OUT027,3758.0335939931256
NCQ42,OUT010,123.62376047484588
FDK55,OUT027,2907.7044587196096
FDN08,OUT049,2006.7810368821815
FDT57,OUT045,3701.8948855834165
FDJ12,OUT018,3067.6328317259727
DRL59,OUT017,969.392588758205
NCN53,OUT046,592.6159324693285
FDO51,OUT010,-1114.9623180875456
FDK56,OUT017,3075.8603731974713
