Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
NCC54,OUT027,6251.313983876513
FDP08,OUT018,2944.5270608257106
FDU44,OUT046,2590.903489635384
DRG39,OUT035,833.5293318115207
FDU32,OUT049,2050.693301026631
FDY27,OUT049,2978.8367505097926
NCP54,OUT013,2028.0820613375452
NCZ41,OUT049,2049.2961538686654
DRL49,OUT013,2201.1670157546305
FDI05,OUT018,1262.2870340103507
FDY56,OUT045,3856.5033142688767
DRC13,OUT013,2029.1985625860575
NCV29,OUT017,2999.6656324328833
FDR24,OUT049,1379.6078060470418
FDZ34,OUT018,3026.799258403721
FDP37,OUT035,2037.5064309992001
FDX08,OUT027,4988.756420776031
FDS57,OUT045,2074.777253384707
NCG18,OUT049,1651.1045763306888
FDK25,OUT018,2633.264268617086
FDH53,OUT049,1295.771141982235
DRI59,OUT018,3311.489229773803
FDA52,OUT046,2866.5649900720855
FDT20,OUT010,90.16278014292142
FDE36,OUT019,395.9049754851816
FDI24,OUT017,2876.1869070677967
FDB28,OUT018,3032.1860874476033
FDV11,OUT017,2895.2463797064643
FDP01,OUT046,2512.919810052791
FDD34,OUT027,4168.658527256533
FDJ50,OUT027,1318.878033527216
FDZ44,OUT013,1978.6487684673127
DRO59,OUT035,1221.5184180234692
DRB48,OUT045,620.9472614179875
FDR21,OUT018,2750.943244413305
NCE42,OUT010,587.2563909306473
FDO23,OUT046,1460.3884500573286
NCE30,OUT018,3244.74991839484
FDQ22,OUT035,607.1528377474328
FDY01,OUT045,1940.6328255895319
FDS08,OUT017,2899.890610899984
FDG28,OUT018,3542.0186430635495
FDQ51,OUT018,741.4102937225232
FDB05,OUT017,4022.1418587575195
FDO56,OUT049,1984.3570926889524
FDE02,OUT018,1408.0763566019768
FDN45,OUT017,3742.9767970424004
FDS09,OUT013,756.3916846527459
NCA54,OUT018,2955.9107745168258
FDP09,OUT010,553.0844858729422
FDC53,OUT045,1591.8576060760327
NCM55,OUT017,3102.093979521613
FDL09,OUT018,2636.113875661323
FDA11,OUT019,239.07346923169018
FDA50,OUT045,1510.4039305915412
FDC23,OUT017,2949.7472829195444
FDE22,OUT049,2552.67781372908
FDD23,OUT046,3118.7593263656913
NCA29,OUT049,2900.5855565709076
FDK38,OUT046,2441.1032615061545
DRC13,OUT046,2037.716827499338
NCP43,OUT049,2942.1065864866173
FDX28,OUT049,1594.4178319466218
FDF08,OUT049,1379.6078060470418
FDZ33,OUT046,2460.843453926095
FDD10,OUT049,2896.6884529145145
FDO58,OUT017,2610.5610373920613
FDI50,OUT017,3884.725060819972
FDO58,OUT045,2608.871656357016
FDX08,OUT013,3059.46750036984
NCK17,OUT010,90.16278014292142
FDF39,OUT035,4247.043261676278
FDU45,OUT010,250.2231891119007
NCJ18,OUT018,1820.1892623721435
DRC27,OUT019,581.6369849429092
DRC25,OUT035,1360.8267616181793
FDU59,OUT035,2568.5630534002726
FDU28,OUT035,3038.3724799222296
NCP30,OUT046,624.3815803774855
FDB39,OUT018,864.8458212371514
FDE41,OUT013,1358.8482709766163
DRH11,OUT010,165.2914510464974
FDA58,OUT045,3849.714218988665
FDU50,OUT046,1960.8674686978798
FDM34,OUT013,2040.396896289209
FDM44,OUT027,2576.331110393312
FDR39,OUT045,2995.163670682404
FDM25,OUT045,2855.240792943705
FDQ49,OUT049,2517.66693732361
DRH25,OUT018,799.6950507603456
FDM09,OUT027,4166.095791277648
FDL44,OUT019,394.44605705913887
NCR42,OUT018,583.4166780642017
DRL59,OUT046,832.1868504175231
FDX43,OUT013,2665.9684299839637
DRK47,OUT010,590.0067529182089
FDU48,OUT018,1886.380621395694
FDY12,OUT045,759.183310834868
NCN43,OUT018,1887.7705800311214
NCM55,OUT018,3000.8342259413826
FDQ21,OUT027,3269.4928255449845
FDX13,OUT035,4141.89835422903
NCK30,OUT027,6231.483425075679
FDG20,OUT049,2874.2918948459683
DRG27,OUT017,622.94051989897
FDY14,OUT018,3839.4359779451524
FDP59,OUT035,1646.6926823156525
FDU60,OUT017,2801.0239256785308
NCC18,OUT019,407.29905260963255
DRJ39,OUT017,3699.0603476800734
FDS07,OUT049,1947.6717074409933
FDM08,OUT027,5748.684301072535
FDP51,OUT045,2010.0321301724007
FDU16,OUT035,1332.05400592034
FDH12,OUT013,1654.8679842065376
DRE48,OUT010,491.6588736696295
NCL42,OUT027,6307.016025318374
FDR21,OUT045,2837.9704262833693
NCW29,OUT035,2056.2936566835324
FDO11,OUT013,4105.268192170286
NCM31,OUT049,2089.7780567202103
FDV35,OUT019,340.263385547768
FDF58,OUT017,952.5098935030901
NCE43,OUT049,2758.967273436586
FDA02,OUT035,2519.902647332655
DRL37,OUT010,90.16278014292142
FDR24,OUT018,1393.0888851050495
FDW59,OUT049,1328.7866839095439
FDS22,OUT049,663.3963003037403
FDW24,OUT017,757.6466549768979
FDU24,OUT035,1514.556630945068
FDA21,OUT027,5126.704642485061
FDH58,OUT027,3132.908785095741
FDW36,OUT018,1601.1668549857873
FDI45,OUT027,4639.684950522601
FDU01,OUT018,2938.4230478396175
FDF35,OUT027,2795.5276658509524
FDU43,OUT019,584.0570560136869
FDE24,OUT019,328.58773020234617
FDK50,OUT049,2559.2703667772457
FDG31,OUT045,1006.3757058225319
FDC60,OUT045,1384.8897894249303
FDL36,OUT013,1381.7780422587782
FDP21,OUT013,3114.647451962717
FDW16,OUT045,1381.7780422587782
FDX02,OUT017,3850.112062782314
FDQ58,OUT027,4010.9282599304634
FDT51,OUT046,1758.4353273119953
FDD59,OUT049,1287.1527492346313
NCM42,OUT018,1606.3550018159926
FDA57,OUT018,608.4781679468703
FDZ48,OUT035,1768.1120747100422
FDE46,OUT045,2524.986063073038
NCZ30,OUT019,297.9894861700275
FDB56,OUT017,3127.3358699369437
FDA25,OUT027,2638.4430600193323
FDD20,OUT013,2053.3118512096607
FDL25,OUT013,1453.155912756224
NCO18,OUT049,2918.3193433483907
FDJ45,OUT017,599.320090494817
FDR12,OUT035,2826.283010778104
NCF19,OUT010,97.06870157242648
FDK25,OUT046,2667.1011052447684
NCR17,OUT046,1974.4155140741946
FDC52,OUT046,2475.1066681206435
NCA54,OUT017,3056.346025392437
FDR45,OUT010,579.50823870048
NCM19,OUT049,1949.8285672302272
FDF39,OUT027,6325.772243623328
FDX23,OUT049,1562.686594803582
FDD58,OUT027,2619.211601119885
FDX28,OUT013,1635.6950214569524
NCD31,OUT013,2606.465743518854
FDU57,OUT018,2339.4623456710433
FDI27,OUT046,754.1365883361457
NCM42,OUT046,1657.3436602266759
FDD32,OUT027,2205.5337193931036
FDI34,OUT013,3764.442123291081
NCM29,OUT049,2079.1047223043774
FDG46,OUT018,1750.1606798600283
DRC01,OUT010,117.01344783662975
FDB15,OUT027,6251.313983876513
NCA17,OUT027,3945.613303549204
FDF10,OUT046,2506.825036063705
FDR26,OUT027,4901.457357081268
FDI02,OUT049,1761.2898734723449
NCM54,OUT010,274.54666673252433
FDF14,OUT013,2409.946117665115
FDJ33,OUT010,268.55447054572124
FDM20,OUT035,3996.1403344551286
FDC03,OUT027,5455.969333522409
NCX05,OUT046,1984.8860011126571
NCM41,OUT027,2494.51979756721
NCU29,OUT010,369.3367485876897
FDQ59,OUT017,1337.8999107625039
FDH46,OUT010,216.91096913211385
FDH09,OUT013,769.527449075108
NCD06,OUT045,754.1365883361457
FDC15,OUT035,2567.749501616193
DRD37,OUT027,1125.1442486487294
FDT28,OUT027,3835.9622887339983
FDR28,OUT027,4202.738142135791
FDT38,OUT017,1354.562228816189
FDV34,OUT027,1877.4266837066107
FDY52,OUT035,979.0858895721467
FDB34,OUT013,1351.5194045299472
DRL23,OUT018,1601.7063130110275
DRB24,OUT046,2458.3032779232135
FDJ50,OUT046,861.8812219010204
FDQ49,OUT035,2560.3260960721755
FDP20,OUT035,2037.000379872054
FDV19,OUT027,4169.310214105223
NCR54,OUT045,3035.712648355571
FDO09,OUT010,599.6256107607517
FDS57,OUT018,1974.9698134308337
FDN10,OUT049,1984.3570926889524
FDV23,OUT049,2046.6103856557268
FDY28,OUT049,3607.9957834079646
DRG51,OUT013,2595.322978516114
FDD45,OUT019,238.3590577206769
NCL18,OUT027,5484.426965858848
NCM29,OUT013,2061.7472293190112
FDF17,OUT027,5449.430764365671
FDE22,OUT017,2575.855764495016
FDQ22,OUT017,607.1528377474328
FDS01,OUT013,2994.4229641708584
FDW35,OUT027,1125.1442486487294
FDJ33,OUT046,2041.1933812210816
NCF54,OUT035,2859.0984546246127
FDE09,OUT013,1725.5007749873157
NCE06,OUT045,2548.630547459321
DRH49,OUT049,1290.376621263659
FDY43,OUT045,2774.3531729648075
NCT05,OUT017,4072.1775478548475
FDZ34,OUT045,3074.0293048095205
FDL38,OUT017,1354.8976288204797
FDZ31,OUT017,3118.0243826753413
FDR14,OUT035,868.5337809554886
NCN54,OUT049,1280.054859975364
NCC42,OUT027,3341.2599385768644
FDK08,OUT017,1594.677025608131
FDP59,OUT013,1646.6926823156525
FDV22,OUT035,2649.4474879669333
FDD33,OUT035,3829.635771875157
DRE60,OUT027,6084.974820365076
FDK52,OUT046,3778.3555181361044
FDA02,OUT017,2521.443145789717
FDM56,OUT049,1652.93176621164
FDE57,OUT035,2089.610265747276
FDM32,OUT045,1374.1774554700858
NCQ30,OUT027,3207.3416701512224
FDQ27,OUT027,2576.331110393312
FDT60,OUT027,3277.6459902127945
FDU43,OUT049,3912.1290663034347
NCO55,OUT035,1654.8679842065376
FDG02,OUT045,3055.1785222634244
FDJ28,OUT013,3088.874020234576
FDP40,OUT045,1767.858627276615
FDJ38,OUT045,3067.1387481369497
NCC54,OUT017,3876.4351076705557
NCZ41,OUT046,2049.2961538686654
FDK38,OUT019,363.20823629433517
FDU52,OUT013,2422.9173616756343
FDC40,OUT046,1223.374260374221
NCR30,OUT017,1171.6053131983224
NCN18,OUT017,1763.2260914672424
FDB50,OUT035,1300.699275632784
FDG04,OUT013,3093.567024445115
FDR26,OUT035,2862.186918206607
NCT17,OUT018,3007.9520236923813
FDX35,OUT027,5928.480702842789
FDS12,OUT046,2043.8562921374617
NCZ29,OUT027,3306.5962124724256
FDB38,OUT010,406.2451374378812
FDP12,OUT013,604.8908678686327
FDP22,OUT046,785.4884636193145
FDS26,OUT018,3784.7130116380417
FDR52,OUT046,3115.347058454341
DRJ13,OUT046,2583.7519422381565
FDU48,OUT027,3308.757189337636
FDE29,OUT035,948.6579324863517
NCT29,OUT049,2035.1082466672608
DRK37,OUT018,3022.668450865575
FDK55,OUT046,1360.5734878452674
FDR07,OUT046,1542.762188766688
FDO21,OUT027,5883.2601550103855
FDK46,OUT049,4199.013799384601
FDB12,OUT045,1648.6289003105505
FDT31,OUT027,5128.47676443493
FDJ33,OUT045,2015.9217795020988
FDC26,OUT027,3002.1875212586783
NCQ02,OUT045,3045.665789200737
FDP08,OUT010,527.9938478594395
FDB11,OUT027,5819.221875170653
FDV55,OUT013,2483.282373629161
FDW20,OUT049,2058.4160278502045
NCJ18,OUT019,297.5453196732102
FDC41,OUT018,1213.8049042683735
FDE14,OUT027,2572.332786814931
FDG35,OUT013,2861.7436016689776
FDF45,OUT035,871.9111638381893
FDS19,OUT027,2142.601843376194
FDS58,OUT019,394.32068311695883
FDA26,OUT017,3764.540185639722
FDM32,OUT049,1359.9901627342874
FDL45,OUT046,2056.9416933113775
FDZ55,OUT049,2552.463672705607
FDY37,OUT049,2124.3068657183535
FDO46,OUT046,3107.3108924323788
FDQ60,OUT046,2024.850426836536
FDA19,OUT018,1878.6578945721203
FDL15,OUT046,2512.919810052791
FDM10,OUT018,3249.1708999718335
NCL05,OUT017,627.9892814651132
DRK49,OUT010,90.16278014292142
NCE18,OUT027,6333.760237248724
FDG40,OUT049,599.320090494817
DRI59,OUT045,3770.014599065798
FDK28,OUT035,4173.157726437725
NCD06,OUT019,90.7348032217093
FDO11,OUT019,577.370461037672
FDK27,OUT046,2041.9368282913017
FDT43,OUT027,1255.1751689479852
FDD38,OUT018,1593.79662578866
FDA16,OUT049,3737.3508933397698
FDL14,OUT027,4032.065266761846
NCM17,OUT049,629.5071156700549
FDD20,OUT045,2037.7303828677382
FDA40,OUT045,1364.2263070302893
FDL43,OUT045,1289.905732747391
FDV15,OUT045,1648.6289003105505
FDE52,OUT046,1380.8837482495978
NCL17,OUT010,333.0012427648908
NCJ31,OUT045,3814.9150653120405
FDR60,OUT045,1286.7838430697057
NCA18,OUT035,1951.360610920784
FDS21,OUT027,1767.0530047140555
FDW09,OUT035,1283.9152157642689
FDL26,OUT035,2580.106877189792
FDS47,OUT018,1368.136411257796
FDC39,OUT046,3419.385269883881
FDT51,OUT035,1758.4353273119953
FDK40,OUT035,4252.699100237884
NCG19,OUT045,3772.6195921971216
FDZ07,OUT046,962.5657102488672
FDF08,OUT027,2463.171847043076
FDO04,OUT013,848.7229949630295
FDK41,OUT018,1348.3473479142401
FDP15,OUT049,4047.855777416922
NCD43,OUT018,1603.6425310059255
NCP18,OUT013,2475.5305402510444
FDZ51,OUT046,1462.3246680522261
DRH13,OUT035,1657.3436602266759
FDF38,OUT045,624.3815803774855
NCI43,OUT045,757.6466549768979
FDM38,OUT027,1609.7782257646616
FDS03,OUT013,1005.5938811253661
DRJ47,OUT017,2843.037731012936
FDT50,OUT010,209.08070721296852
FDV02,OUT046,2860.8723429825873
NCG18,OUT017,1651.1045763306888
FDW52,OUT046,2601.158835071024
FDS40,OUT035,603.4812821166956
FDN31,OUT017,3118.0565166974056
FDA37,OUT045,2004.7996863376434
FDA15,OUT046,4129.859264945546
FDL39,OUT046,3057.0956763811096
FDJ53,OUT045,2009.8366449482783
FDX22,OUT013,3647.9823369040973
NCZ42,OUT045,3909.3207277556276
FDD56,OUT027,4597.998245766656
FDD40,OUT017,3040.50579509819
FDS50,OUT013,3739.7203184496366
NCN14,OUT013,3027.251827266707
FDT15,OUT013,3105.8384520567715
NCS18,OUT027,2593.1017697943844
NCO26,OUT010,260.44567118822124
FDF58,OUT018,933.9428181151994
NCB19,OUT013,1364.1302543545048
FDH26,OUT017,2093.747811887702
DRB24,OUT027,4010.9282599304634
FDA49,OUT018,1356.6768443765584
FDB32,OUT045,1530.0966516966807
FDI36,OUT017,3114.4391741089576
NCA17,OUT010,353.9678013525783
FDH22,OUT013,2021.5530231433459
NCM26,OUT018,2446.50823812162
FDT15,OUT027,5107.067143932108
FDB16,OUT018,1356.8314441862399
NCP54,OUT027,3269.4928255449845
FDJ36,OUT013,1645.3970081370019
FDO28,OUT045,1999.5788251175532
FDU09,OUT013,844.6775326940548
FDF29,OUT017,2060.9447168997267
FDY08,OUT013,2077.719463238076
DRJ59,OUT018,591.2494253168177
FDT23,OUT027,2162.7058734988473
FDU15,OUT018,591.2494253168177
FDT47,OUT013,1562.686594803582
FDI53,OUT019,414.87976456685203
FDR59,OUT018,3823.2043800928286
FDD53,OUT035,624.3815803774855
FDY51,OUT017,3734.543488260915
FDT04,OUT049,617.6166001257563
FDU51,OUT049,2864.013962021216
FDG14,OUT035,2493.6874629876957
NCU06,OUT045,3794.752613854098
DRG25,OUT046,3105.0852048858364
DRH49,OUT035,1335.0896883790283
FDN15,OUT035,2081.5823747249037
FDL43,OUT018,1230.0380039644783
NCT18,OUT049,3124.599689554897
NCB31,OUT013,4098.708515837901
FDK57,OUT035,1995.6127771797658
FDY04,OUT019,399.0726614386597
NCP54,OUT046,2045.4395543229114
FDF41,OUT013,3864.4413161682187
FDM01,OUT045,1651.1045763306888
FDW03,OUT045,1651.1045763306888
FDF28,OUT045,2020.167952603929
FDY37,OUT017,2112.517142848888
FDQ03,OUT017,3902.2862217236434
FDP51,OUT027,3199.0272171110487
FDJ40,OUT017,1751.6131260742977
FDC32,OUT049,1460.3884500573286
DRI49,OUT027,2274.9005216200367
NCW54,OUT017,868.5337809554886
FDF09,OUT017,607.1528377474328
FDP45,OUT018,3680.03000863507
DRJ23,OUT018,2949.4726409794825
FDS59,OUT017,1756.24566188367
FDY08,OUT046,2061.348063060518
FDX16,OUT049,2504.1487577905064
FDY16,OUT018,2960.640547757837
FDK32,OUT035,2580.106877189792
FDQ22,OUT013,618.6852915391873
NCC31,OUT018,2377.8564627138626
FDG58,OUT049,2473.236538234641
DRF48,OUT013,3108.2978718938207
DRH36,OUT049,1118.2771035682315
NCR30,OUT035,1216.1703078804194
FDB03,OUT019,588.8666770804479
FDZ28,OUT027,3309.117974299191
FDR35,OUT017,3092.5902157751034
DRD15,OUT027,6286.809341184006
FDJ33,OUT019,294.95077852038736
FDA56,OUT010,270.7495057511127
FDP56,OUT046,755.9813329483826
NCT30,OUT046,755.9813329483826
FDK15,OUT017,1630.6254257608255
FDH44,OUT018,2413.149024103682
FDV01,OUT013,2484.0501235702077
DRG03,OUT017,2517.409640913799
FDG50,OUT027,2421.642968935143
FDR16,OUT010,561.2854738243982
FDZ60,OUT046,1652.93176621164
DRG03,OUT045,2524.2798985624504
FDS56,OUT018,3776.1165229287576
FDU33,OUT045,748.6353781905724
DRD27,OUT035,1589.9213880811346
FDW22,OUT046,3777.087125847569
DRA24,OUT045,2604.8363147426203
FDF38,OUT049,617.6166001257563
FDX48,OUT013,2484.0501235702077
FDS58,OUT018,2463.5599399244256
FDC32,OUT046,1460.3884500573286
NCQ29,OUT045,4044.2214443647986
DRK39,OUT018,1353.5076337112905
NCS38,OUT017,1941.7673582087227
DRO47,OUT013,1763.2260914672424
DRG27,OUT027,1125.1442486487294
FDC57,OUT027,5417.256403519228
FDS55,OUT046,2441.1032615061545
NCJ06,OUT018,1868.8449252239402
FDO01,OUT019,296.357465929423
NCM55,OUT045,3045.30912563297
FDC52,OUT049,2475.1066681206435
FDQ15,OUT045,1292.2368320019552
NCT30,OUT027,1188.6603358910686
NCR42,OUT027,1125.1442486487294
FDD28,OUT035,871.9111638381893
FDQ34,OUT049,1648.6289003105505
FDZ12,OUT027,3362.463805761641
DRE13,OUT019,216.4192254522081
NCN07,OUT019,302.9641158139275
FDM28,OUT035,3054.532540606046
FDI10,OUT017,2873.2368159399816
FDQ25,OUT013,2760.8870274828746
FDA38,OUT010,579.50823870048
DRI13,OUT049,3686.024360080346
FDY20,OUT027,2482.898891888211
NCZ53,OUT035,3092.694022052717
NCM31,OUT013,2403.0801301191386
DRB01,OUT017,3131.3493223262903
DRF37,OUT046,4110.881541816577
NCF42,OUT049,2873.0838401819083
FDF16,OUT018,2339.4623456710433
FDB41,OUT013,756.3916846527459
FDR34,OUT013,3838.289320571206
FDR15,OUT018,2371.206257364919
NCV42,OUT019,283.20758049095235
FDW51,OUT035,3646.927222735096
FDU36,OUT017,1562.686594803582
FDX60,OUT049,1310.1944613467065
FDY03,OUT035,1935.7033526478458
FDW55,OUT045,3984.82757396665
FDT01,OUT010,562.0544708236556
FDG58,OUT013,2444.3668517520578
FDK21,OUT017,4091.3301454789716
NCS41,OUT019,446.72637559973236
FDS10,OUT045,2984.544709224393
NCT53,OUT046,2535.7688791156256
FDJ28,OUT018,3003.2445992063313
FDX44,OUT045,1363.3837102287425
FDT20,OUT018,601.7131876951412
FDO44,OUT017,1720.8354335388524
NCX17,OUT049,3778.8771507964852
FDY01,OUT017,1970.410510030253
FDJ12,OUT027,5526.2303408844455
DRK35,OUT018,589.3999474630542
FDD47,OUT019,387.3082212904238
NCM53,OUT035,1652.93176621164
FDO45,OUT013,1356.8890086287197
NCM42,OUT010,239.91859300452495
FDE04,OUT046,2953.793568217212
NCI30,OUT027,6239.471418701076
FDZ19,OUT013,2856.3356368313175
FDW57,OUT013,2874.292829686901
FDA25,OUT013,1645.9364661622424
FDT22,OUT046,884.7360988599498
FDP51,OUT013,1983.2778808718867
FDD48,OUT027,3132.908785095741
FDY39,OUT035,3123.8397174199786
FDO48,OUT010,588.9437202569834
FDD23,OUT027,5092.33391225263
DRN35,OUT027,1125.1442486487294
FDT01,OUT035,3631.4938570716754
FDC20,OUT010,164.16955103568517
DRJ35,OUT035,959.0339880803133
FDB32,OUT046,1463.9832236161656
FDL24,OUT046,2899.437749864602
NCV42,OUT035,1834.7421379622253
FDZ46,OUT046,1654.8679842065376
FDC15,OUT013,2491.4735291142256
FDD08,OUT019,90.16278014292142
FDY50,OUT049,1381.50726191164
FDD36,OUT013,2010.6670200338701
FDG57,OUT027,1221.178099227385
FDL21,OUT018,608.4781679468703
FDN16,OUT027,2632.6861069507904
FDJ09,OUT027,1126.4841970271375
FDS01,OUT010,442.3475255250983
FDV33,OUT017,4194.682238459595
DRE12,OUT017,1937.2452371222162
FDR07,OUT013,1556.058218429917
FDP48,OUT010,482.2633169600254
NCB55,OUT035,871.9111638381893
FDQ08,OUT013,895.7806723811028
FDR34,OUT035,3902.5961646509327
FDO33,OUT046,1763.2260914672424
FDP13,OUT045,617.6166001257563
FDX12,OUT049,3939.133416079725
NCT06,OUT049,2675.802520759162
FDR16,OUT019,545.3067808200301
FDE36,OUT046,2534.238666209441
FDZ36,OUT049,3147.728876792231
FDV13,OUT045,1361.9815425425272
NCZ17,OUT035,605.3033598936694
FDU56,OUT045,3046.0983470227447
FDM09,OUT035,2866.6143331943913
FDV02,OUT017,2864.7191211214276
FDS34,OUT018,1740.3861114946496
FDA11,OUT049,1527.0509004605537
FDP09,OUT017,3720.949916870606
FDB29,OUT027,3119.782205700254
FDT19,OUT017,2922.3476531293245
DRH15,OUT017,645.6071659418059
FDY38,OUT046,3790.285322062344
FDF14,OUT027,3982.2119442473086
FDN48,OUT010,208.84242333913232
FDQ12,OUT013,3817.526356979889
NCJ43,OUT045,2877.0846013728324
FDE17,OUT019,343.98174898167684
FDB05,OUT035,4079.203665395483
FDH10,OUT045,2988.99625605684
NCR06,OUT017,624.3815803774855
FDU32,OUT018,1879.3195331477502
FDD56,OUT049,2884.1425556190993
FDO36,OUT018,2916.365649918409
FDH16,OUT010,205.36020256670835
FDX10,OUT018,583.4166780642017
FDZ37,OUT017,1364.0763273203186
FDU31,OUT010,551.4058717113124
DRC49,OUT049,2092.995681041584
FDL15,OUT045,2518.855245270667
FDN32,OUT019,477.61115872559526
DRH59,OUT027,1810.2520616271404
NCU29,OUT049,2447.015660423607
FDR37,OUT019,482.88440434673953
FDS14,OUT018,2397.107259967925
FDU02,OUT027,6084.974820365076
FDJ08,OUT035,3104.0589296105927
NCZ06,OUT045,3931.1753984813895
FDO31,OUT049,1317.5699503175572
FDH31,OUT018,1593.2751498575726
FDS58,OUT017,2568.9775878027126
NCA53,OUT027,1221.178099227385
FDF50,OUT046,3092.8610405831296
NCW42,OUT049,3763.1954764894053
NCQ17,OUT045,2492.791949489117
FDK51,OUT018,3788.397964494733
NCW41,OUT010,385.0829329030137
NCR29,OUT017,864.4883186865139
FDB08,OUT019,372.2126295913194
FDA40,OUT027,2400.1001551227255
FDL14,OUT018,2416.770720298611
FDB47,OUT046,3599.9809812422063
FDO03,OUT035,3866.679280746918
DRK13,OUT019,496.1067839225978
FDX13,OUT010,585.0789666963148
FDF52,OUT046,3118.753621905236
FDT11,OUT013,3113.609243749417
FDB08,OUT013,2532.815512519333
FDQ28,OUT018,2447.6900411905835
FDD29,OUT045,4100.815167488777
NCQ29,OUT027,6251.313983876513
NCO02,OUT013,1003.5460580617007
FDR56,OUT010,526.7798959422355
NCM54,OUT049,2046.6332429522854
FDP51,OUT035,1973.0962782431918
FDT38,OUT013,1348.2867197716864
FDZ20,OUT018,3694.163239467338
FDJ53,OUT013,2015.2604706930783
FDX13,OUT049,4067.772579719085
FDP58,OUT035,3719.3570172552836
NCK31,OUT019,151.18658937123777
FDA35,OUT018,1871.0062037378343
FDV37,OUT018,3007.4390562518397
NCO07,OUT027,5571.6496991147105
FDA20,OUT045,3077.4415727208707
FDZ59,OUT035,2730.1537636323787
NCY17,OUT017,670.8416623879828
FDQ28,OUT035,2562.3853950337098
FDV35,OUT017,2528.401781192517
FDQ36,OUT013,597.0581206160167
FDD34,OUT018,2469.2820785126837
FDK51,OUT045,4126.00527542982
FDV31,OUT035,2884.999445351899
FDR04,OUT035,1544.4412174383751
FDR14,OUT049,868.5337809554886
DRC36,OUT010,444.8097869708588
FDE39,OUT019,300.63842105904905
FDP57,OUT049,1646.6926823156525
FDE57,OUT046,2097.5496014660575
NCN18,OUT046,1759.6529962234551
NCQ05,OUT018,2377.824371125612
FDW47,OUT035,2022.940290579878
FDV46,OUT035,2072.8656249799633
NCP29,OUT045,1004.7931907135711
FDE09,OUT018,1661.6720918974015
NCU06,OUT027,6244.874931742116
FDT19,OUT010,432.3339647547793
DRF15,OUT017,2511.1620899801746
DRI51,OUT013,2747.6833429768267
NCX54,OUT013,1648.6289003105505
DRE01,OUT013,3859.2051694240918
NCB07,OUT045,2989.4265143098914
FDU50,OUT035,1937.2452371222162
FDG40,OUT035,599.320090494817
FDW10,OUT018,2739.5085532759626
FDX51,OUT013,3091.634871409245
NCP17,OUT045,1018.5323698532873
FDP21,OUT035,3125.9313333490677
FDL04,OUT045,1646.6926823156525
FDV23,OUT013,2017.7507536818946
FDF24,OUT046,1309.5029695321862
FDH56,OUT027,3133.463140915739
FDB51,OUT049,944.5267416390305
FDI58,OUT027,2580.294383483454
FDR20,OUT013,756.3916846527459
FDC51,OUT018,1887.7705800311214
FDB16,OUT027,2347.020484364467
FDE40,OUT049,940.0595573048433
NCM17,OUT035,629.5071156700549
FDU56,OUT035,3084.904988708051
FDS32,OUT019,303.2446836880227
FDX02,OUT049,3801.4314329302224
FDT39,OUT027,4016.758670967432
FDE35,OUT017,871.9111638381893
NCI42,OUT019,532.3750349520674
DRL23,OUT046,1649.1683583357908
FDA10,OUT046,2037.7940148801997
FDA11,OUT013,1532.0328696915788
NCM06,OUT046,2455.4989369318296
NCT05,OUT035,4150.74746506972
NCQ02,OUT010,480.1961692509991
NCY06,OUT049,2057.7543892745753
FDY56,OUT035,3873.999180076214
FDL02,OUT035,1646.6926823156525
NCI06,OUT035,2925.4813736034594
FDQ14,OUT045,2459.0868698348395
FDQ12,OUT017,3871.6881301963435
FDP36,OUT046,755.9813329483826
FDK21,OUT027,6333.760237248724
FDO40,OUT045,2514.666993298577
NCK54,OUT019,294.3163012763616
FDY09,OUT018,2819.6569628093384
NCW30,OUT049,4132.103320963868
NCC55,OUT027,1125.1442486487294
FDE58,OUT018,1821.8215439091812
FDR39,OUT013,3036.3378499111
FDU28,OUT049,3069.0031155856764
FDH08,OUT017,3879.9101880397193
FDG35,OUT045,2862.886166354771
FDG22,OUT049,599.320090494817
FDC34,OUT035,2597.337728359936
FDP15,OUT018,3694.105866013526
FDK34,OUT010,588.396996658639
FDU45,OUT035,1966.9216881148384
FDQ04,OUT027,1125.1442486487294
FDX22,OUT018,3289.399624302896
FDB45,OUT017,1649.1683583357908
NCH43,OUT027,5557.813806144518
DRE60,OUT046,3737.3125661704835
FDD17,OUT027,6325.619090493449
NCM54,OUT017,2037.5064309992001
NCH55,OUT013,2039.5842003260113
NCT06,OUT017,2614.496279520406
FDA48,OUT027,5731.400290255027
FDY58,OUT027,6251.990666049399
FDO25,OUT045,3629.187735921398
FDN50,OUT045,1512.8796066116795
FDH35,OUT035,2639.730369266669
FDK09,OUT045,3781.1279021687305
FDO16,OUT013,1340.3460892560997
FDW11,OUT045,1027.0357691676288
FDU47,OUT027,3348.1953254294394
NCQ42,OUT010,276.4258189999487
FDK55,OUT027,2421.642968935143
FDN08,OUT049,1968.4125341402346
FDT57,OUT045,3929.160435256168
FDJ12,OUT018,3277.3795264784876
DRL59,OUT017,789.7453637415072
NCN53,OUT046,599.320090494817
FDO51,OUT010,90.16278014292142
FDK56,OUT017,3113.571841058058
FDY12,OUT035,813.9986285601373
FDU15,OUT035,605.3033598936694
FDQ19,OUT046,3945.034489390014
DRF15,OUT045,2522.96671486146
DRE25,OUT019,236.4436025529252
FDK57,OUT018,1836.9127624448988
